id,customer_id,amount,currency,payment_method,gateway,bank,region,status,failure_reason,attempt_number,created_at,updated_at,expected_recovery_action,expected_outcome,recoverable,expected_amount_recovered
TXN004171,CUST00758,21208.38,INR,NETBANKING,Gateway A,Bank B,South,SUCCESS,,1,2025-10-09 22:02:09,2025-10-09 23:22:09,NONE,ALREADY_SUCCESSFUL,False,0
TXN004172,CUST00089,2267.75,INR,WALLET,Gateway C,Bank E,East,SUCCESS,,1,2025-10-25 02:42:33,2025-10-25 02:42:33,NONE,ALREADY_SUCCESSFUL,False,0
TXN004173,CUST00689,22444.25,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,1,2025-10-18 03:03:05,2025-10-18 05:29:05,ALTERNATE_METHOD,NOT_RECOVERED,False,0
TXN004174,CUST00906,13704.54,INR,WALLET,Gateway A,Bank A,South,SUCCESS,,1,2026-06-14 02:59:03,2026-06-14 04:46:03,NONE,ALREADY_SUCCESSFUL,False,0
TXN004175,CUST00055,40597.36,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,2,2026-03-05 14:25:09,2026-03-05 17:14:09,ALTERNATE_METHOD,NOT_RECOVERED,False,0
TXN004176,CUST00501,10032.91,INR,CARD,Gateway D,Bank A,East,SUCCESS,,1,2026-05-18 10:28:52,2026-05-18 11:07:52,NONE,ALREADY_SUCCESSFUL,False,0
TXN004177,CUST00624,13238.52,INR,WALLET,Gateway D,Bank B,North,SUCCESS,,1,2026-03-22 08:16:19,2026-03-22 08:27:19,NONE,ALREADY_SUCCESSFUL,False,0
TXN004178,CUST00023,19489.73,INR,NETBANKING,Gateway B,Bank A,North,SUCCESS,,1,2026-06-29 21:23:52,2026-06-29 21:37:52,NONE,ALREADY_SUCCESSFUL,False,0
TXN004179,CUST00839,32773.74,INR,NETBANKING,Gateway C,Bank B,East,FAILED,TEMPORARY_DECLINE,1,2026-02-15 00:30:54,2026-02-15 01:18:54,RETRY_PAYMENT,RECOVERED,True,32773.74
TXN004180,CUST00073,36646.48,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,2,2025-10-20 23:45:50,2025-10-21 01:51:50,ALTERNATE_METHOD,NOT_RECOVERED,False,0
TXN004181,CUST00429,4682.85,INR,CARD,Gateway A,Bank A,East,SUCCESS,,1,2025-10-04 00:12:33,2025-10-04 00:54:33,NONE,ALREADY_SUCCESSFUL,False,0
TXN004182,CUST00284,32784.78,INR,UPI,Gateway D,Bank E,North,FAILED,EXPIRED_CARD,2,2026-08-13 20:01:19,2026-08-13 21:46:19,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN004183,CUST00952,7087.83,INR,UPI,Gateway D,Bank D,South,FAILED,TEMPORARY_DECLINE,2,2026-05-08 19:00:24,2026-05-08 19:35:24,RETRY_PAYMENT,RECOVERED,True,7087.83
TXN004184,CUST00511,20201.94,INR,CARD,Gateway C,Bank D,South,SUCCESS,,1,2026-06-30 12:58:56,2026-06-30 15:08:56,NONE,ALREADY_SUCCESSFUL,False,0
TXN004185,CUST00689,5758.39,INR,NETBANKING,Gateway B,Bank C,South,SUCCESS,,1,2025-10-24 14:08:04,2025-10-24 14:24:04,NONE,ALREADY_SUCCESSFUL,False,0
TXN004186,CUST00301,34063.46,INR,WALLET,Gateway A,Bank D,East,SUCCESS,,1,2026-05-15 08:23:52,2026-05-15 10:24:52,NONE,ALREADY_SUCCESSFUL,False,0
TXN004187,CUST00492,46215.42,INR,WALLET,Gateway A,Bank C,West,FAILED,AMBIGUOUS,1,2025-11-15 22:52:52,2025-11-16 01:42:52,ESCALATE,RECOVERED,True,46215.42
TXN004188,CUST00896,12784.83,INR,UPI,Gateway C,Bank C,West,FAILED,TEMPORARY_DECLINE,1,2026-02-10 23:50:20,2026-02-11 00:23:20,RETRY_PAYMENT,RECOVERED,True,12784.83
TXN004189,CUST00566,14077.49,INR,NETBANKING,Gateway A,Bank E,North,SUCCESS,,1,2026-06-08 06:38:43,2026-06-08 09:18:43,NONE,ALREADY_SUCCESSFUL,False,0
TXN004190,CUST00287,10223.91,INR,NETBANKING,Gateway B,Bank E,South,SUCCESS,,1,2025-12-03 01:31:21,2025-12-03 03:41:21,NONE,ALREADY_SUCCESSFUL,False,0
TXN004191,CUST00387,12321.52,INR,NETBANKING,Gateway A,Bank D,North,SUCCESS,,1,2025-12-29 02:54:37,2025-12-29 03:40:37,NONE,ALREADY_SUCCESSFUL,False,0
TXN004192,CUST00505,28304.68,INR,UPI,Gateway C,Bank C,West,FAILED,AMBIGUOUS,1,2026-05-26 21:22:15,2026-05-26 23:39:15,ESCALATE,NOT_RECOVERED,False,0
TXN004193,CUST00145,33441.9,INR,UPI,Gateway B,Bank C,East,SUCCESS,,1,2026-01-29 00:32:42,2026-01-29 01:17:42,NONE,ALREADY_SUCCESSFUL,False,0
TXN004194,CUST00897,25731.1,INR,UPI,Gateway B,Bank B,East,FAILED,TEMPORARY_DECLINE,1,2026-07-14 21:38:47,2026-07-14 21:40:47,RETRY_PAYMENT,RECOVERED,True,25731.1
TXN004195,CUST00334,33615.44,INR,UPI,Gateway B,Bank E,East,SUCCESS,,1,2025-09-02 06:14:45,2025-09-02 07:07:45,NONE,ALREADY_SUCCESSFUL,False,0
TXN004196,CUST00048,17294.48,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,2,2025-10-18 22:07:42,2025-10-19 01:07:42,ALTERNATE_METHOD,NOT_RECOVERED,False,0
TXN004197,CUST00967,45845.33,INR,NETBANKING,Gateway A,Bank C,West,SUCCESS,,1,2026-03-19 09:47:51,2026-03-19 12:24:51,NONE,ALREADY_SUCCESSFUL,False,0
TXN004198,CUST00836,18758.27,INR,CARD,Gateway D,Bank A,South,SUCCESS,,1,2026-06-12 01:33:25,2026-06-12 02:54:25,NONE,ALREADY_SUCCESSFUL,False,0
TXN004199,CUST00820,7400.49,INR,NETBANKING,Gateway B,Bank C,West,FAILED,TEMPORARY_DECLINE,1,2026-05-19 16:36:22,2026-05-19 17:58:22,RETRY_PAYMENT,RECOVERED,True,7400.49
TXN004200,CUST00127,21635.81,INR,UPI,Gateway D,Bank E,West,SUCCESS,,1,2026-07-12 02:12:36,2026-07-12 02:51:36,NONE,ALREADY_SUCCESSFUL,False,0
TXN004201,CUST00404,4685.17,INR,CARD,Gateway D,Bank E,North,FAILED,AMBIGUOUS,2,2026-03-11 13:31:48,2026-03-11 14:28:48,ESCALATE,NOT_RECOVERED,False,0
TXN004202,CUST00523,47318.15,INR,WALLET,Gateway A,Bank C,East,SUCCESS,,1,2026-05-03 14:46:53,2026-05-03 16:09:53,NONE,ALREADY_SUCCESSFUL,False,0
TXN004203,CUST00456,8047.95,INR,NETBANKING,Gateway D,Bank A,South,ABANDONED,ABANDONED_CHECKOUT,1,2025-11-16 15:40:50,2025-11-16 15:53:50,SEND_PAYMENT_LINK,RECOVERED,True,8047.95
TXN004204,CUST00308,38996.77,INR,CARD,Gateway C,Bank D,West,SUCCESS,,1,2025-10-30 04:33:52,2025-10-30 04:59:52,NONE,ALREADY_SUCCESSFUL,False,0
TXN004205,CUST00953,16710.49,INR,UPI,Gateway D,Bank B,West,FAILED,EXPIRED_CARD,2,2026-07-22 07:26:14,2026-07-22 09:48:14,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN004206,CUST00181,26981.12,INR,UPI,Gateway A,Bank B,West,SUCCESS,,1,2026-03-19 17:07:28,2026-03-19 19:31:28,NONE,ALREADY_SUCCESSFUL,False,0
TXN004207,CUST00876,21250.12,INR,CARD,Gateway D,Bank B,West,SUCCESS,,1,2026-02-01 20:07:04,2026-02-01 20:36:04,NONE,ALREADY_SUCCESSFUL,False,0
TXN004208,CUST00800,40433.04,INR,UPI,Gateway D,Bank A,East,FAILED,REPEATED_FAILURE,4,2026-06-04 15:27:48,2026-06-04 16:12:48,ESCALATE,NOT_RECOVERED,False,0
TXN004209,CUST00896,445.89,INR,CARD,Gateway B,Bank B,South,FAILED,TEMPORARY_DECLINE,1,2025-10-15 07:52:45,2025-10-15 09:26:45,RETRY_PAYMENT,RECOVERED,True,445.89
TXN004210,CUST00682,41872.67,INR,NETBANKING,Gateway A,Bank E,South,SUCCESS,,1,2026-01-03 07:26:31,2026-01-03 09:50:31,NONE,ALREADY_SUCCESSFUL,False,0
TXN004211,CUST00105,39712.23,INR,CARD,Gateway D,Bank C,West,FAILED,TEMPORARY_DECLINE,1,2025-10-30 02:46:52,2025-10-30 05:18:52,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN004212,CUST00080,12392.23,INR,WALLET,Gateway D,Bank B,West,SUCCESS,,1,2026-08-22 22:26:21,2026-08-22 22:44:21,NONE,ALREADY_SUCCESSFUL,False,0
TXN004213,CUST00223,13539.61,INR,WALLET,Gateway C,Bank E,South,SUCCESS,,1,2026-01-13 02:57:47,2026-01-13 03:10:47,NONE,ALREADY_SUCCESSFUL,False,0
TXN004214,CUST00561,20835.71,INR,WALLET,Gateway D,Bank A,North,ABANDONED,ABANDONED_CHECKOUT,2,2026-06-05 15:12:14,2026-06-05 17:13:14,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN004215,CUST00953,1065.84,INR,UPI,Gateway A,Bank D,East,FAILED,TEMPORARY_DECLINE,2,2025-09-19 02:29:03,2025-09-19 04:08:03,RETRY_PAYMENT,RECOVERED,True,1065.84
TXN004216,CUST00527,22481.48,INR,CARD,Gateway A,Bank B,North,SUCCESS,,1,2026-07-21 04:17:24,2026-07-21 06:23:24,NONE,ALREADY_SUCCESSFUL,False,0
TXN004217,CUST00835,21688.9,INR,WALLET,Gateway D,Bank C,East,FAILED,GATEWAY_FAILURE,2,2026-01-04 18:03:08,2026-01-04 19:38:08,ALTERNATE_METHOD,RECOVERED,True,21688.9
TXN004218,CUST00678,2079.84,INR,NETBANKING,Gateway C,Bank B,North,SUCCESS,,1,2025-11-22 08:35:19,2025-11-22 09:30:19,NONE,ALREADY_SUCCESSFUL,False,0
TXN004219,CUST00986,29892.2,INR,UPI,Gateway C,Bank B,North,SUCCESS,,1,2026-08-05 18:54:31,2026-08-05 21:18:31,NONE,ALREADY_SUCCESSFUL,False,0
TXN004220,CUST00222,23400.65,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,2,2025-12-13 07:18:44,2025-12-13 07:29:44,ALTERNATE_METHOD,RECOVERED,True,23400.65
TXN004221,CUST00102,37825.8,INR,WALLET,Gateway C,Bank C,North,ABANDONED,ABANDONED_CHECKOUT,2,2026-03-02 18:12:35,2026-03-02 18:35:35,SEND_PAYMENT_LINK,RECOVERED,True,37825.8
TXN004222,CUST00663,38959.09,INR,WALLET,Gateway B,Bank A,South,SUCCESS,,1,2026-02-19 23:11:40,2026-02-20 00:01:40,NONE,ALREADY_SUCCESSFUL,False,0
TXN004223,CUST00213,46059.25,INR,UPI,Gateway B,Bank C,East,SUCCESS,,1,2025-09-02 21:45:46,2025-09-02 22:17:46,NONE,ALREADY_SUCCESSFUL,False,0
TXN004224,CUST00866,18818.93,INR,WALLET,Gateway A,Bank E,East,SUCCESS,,1,2026-04-21 10:36:41,2026-04-21 13:01:41,NONE,ALREADY_SUCCESSFUL,False,0
TXN004225,CUST00803,5310.04,INR,CARD,Gateway C,Bank B,West,ABANDONED,ABANDONED_CHECKOUT,2,2026-08-10 01:17:57,2026-08-10 02:44:57,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN004226,CUST00448,22524.56,INR,WALLET,Gateway C,Bank C,West,SUCCESS,,1,2026-05-26 07:46:38,2026-05-26 10:36:38,NONE,ALREADY_SUCCESSFUL,False,0
TXN004227,CUST00771,34315.17,INR,NETBANKING,Gateway A,Bank A,West,SUCCESS,,1,2026-01-10 07:32:05,2026-01-10 08:11:05,NONE,ALREADY_SUCCESSFUL,False,0
TXN004228,CUST00336,31298.46,INR,NETBANKING,Gateway B,Bank C,East,FAILED,AMBIGUOUS,2,2026-03-18 15:48:34,2026-03-18 18:09:34,ESCALATE,NOT_RECOVERED,False,0
TXN004229,CUST00721,42508.45,INR,CARD,Gateway D,Bank B,East,SUCCESS,,1,2026-08-04 10:05:50,2026-08-04 11:45:50,NONE,ALREADY_SUCCESSFUL,False,0
TXN004230,CUST00307,27454.99,INR,CARD,Gateway C,Bank C,North,SUCCESS,,1,2025-09-17 08:12:50,2025-09-17 10:02:50,NONE,ALREADY_SUCCESSFUL,False,0
TXN004231,CUST00589,49410.58,INR,UPI,Gateway C,Bank B,West,FAILED,AMBIGUOUS,1,2026-03-11 02:56:23,2026-03-11 04:32:23,ESCALATE,NOT_RECOVERED,False,0
TXN004232,CUST00481,35163.92,INR,NETBANKING,Gateway A,Bank B,South,SUCCESS,,1,2026-04-04 23:46:30,2026-04-05 01:29:30,NONE,ALREADY_SUCCESSFUL,False,0
TXN004233,CUST00386,32374.25,INR,CARD,Gateway B,Bank B,South,SUCCESS,,1,2026-03-03 14:12:56,2026-03-03 15:49:56,NONE,ALREADY_SUCCESSFUL,False,0
TXN004234,CUST00818,47714.27,INR,UPI,Gateway D,Bank B,East,SUCCESS,,1,2025-12-12 16:27:58,2025-12-12 17:23:58,NONE,ALREADY_SUCCESSFUL,False,0
TXN004235,CUST00367,5992.32,INR,NETBANKING,Gateway A,Bank C,West,SUCCESS,,1,2026-02-12 08:15:24,2026-02-12 08:41:24,NONE,ALREADY_SUCCESSFUL,False,0
TXN004236,CUST00646,42129.51,INR,CARD,Gateway C,Bank E,North,SUCCESS,,1,2026-07-20 12:00:17,2026-07-20 12:38:17,NONE,ALREADY_SUCCESSFUL,False,0
TXN004237,CUST00895,37333.5,INR,WALLET,Gateway B,Bank C,North,SUCCESS,,1,2026-05-09 18:14:40,2026-05-09 19:49:40,NONE,ALREADY_SUCCESSFUL,False,0
TXN004238,CUST00078,7616.24,INR,WALLET,Gateway C,Bank B,West,FAILED,REPEATED_FAILURE,5,2026-04-02 09:50:20,2026-04-02 12:11:20,ESCALATE,NOT_RECOVERED,False,0
TXN004239,CUST00052,3805.18,INR,CARD,Gateway D,Bank C,North,ABANDONED,ABANDONED_CHECKOUT,1,2026-04-29 21:55:28,2026-04-29 23:04:28,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN004240,CUST00797,5182.16,INR,UPI,Gateway C,Bank E,East,FAILED,AMBIGUOUS,2,2026-01-10 03:35:34,2026-01-10 06:18:34,ESCALATE,NOT_RECOVERED,False,0
TXN004241,CUST00958,19520.71,INR,CARD,Gateway C,Bank D,North,FAILED,TEMPORARY_DECLINE,2,2025-12-10 15:38:01,2025-12-10 16:34:01,RETRY_PAYMENT,RECOVERED,True,19520.71
TXN004242,CUST00448,22927.12,INR,UPI,Gateway B,Bank A,East,ABANDONED,ABANDONED_CHECKOUT,2,2025-12-23 14:05:13,2025-12-23 15:11:13,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN004243,CUST00343,44827.34,INR,CARD,Gateway A,Bank C,North,SUCCESS,,1,2026-01-16 21:42:34,2026-01-17 00:29:34,NONE,ALREADY_SUCCESSFUL,False,0
TXN004244,CUST00302,24580.1,INR,NETBANKING,Gateway C,Bank E,North,SUCCESS,,1,2026-03-14 20:23:31,2026-03-14 21:55:31,NONE,ALREADY_SUCCESSFUL,False,0
TXN004245,CUST00067,7759.72,INR,WALLET,Gateway C,Bank B,North,SUCCESS,,1,2026-07-24 00:51:04,2026-07-24 02:52:04,NONE,ALREADY_SUCCESSFUL,False,0
TXN004246,CUST00147,10931.09,INR,WALLET,Gateway C,Bank C,South,SUCCESS,,1,2026-04-05 17:24:13,2026-04-05 19:52:13,NONE,ALREADY_SUCCESSFUL,False,0
TXN004247,CUST00338,7418.52,INR,UPI,Gateway B,Bank B,East,SUCCESS,,1,2026-01-13 21:55:15,2026-01-13 22:14:15,NONE,ALREADY_SUCCESSFUL,False,0
TXN004248,CUST00800,28226.81,INR,CARD,Gateway B,Bank C,West,SUCCESS,,1,2025-08-31 02:18:29,2025-08-31 02:28:29,NONE,ALREADY_SUCCESSFUL,False,0
TXN004249,CUST00190,1591.02,INR,WALLET,Gateway B,Bank E,South,SUCCESS,,1,2026-01-25 09:41:26,2026-01-25 10:53:26,NONE,ALREADY_SUCCESSFUL,False,0
TXN004250,CUST00919,48954.1,INR,WALLET,Gateway A,Bank C,West,FAILED,TEMPORARY_DECLINE,1,2025-11-11 13:16:17,2025-11-11 14:02:17,RETRY_PAYMENT,RECOVERED,True,48954.1
TXN004251,CUST00573,41688.47,INR,CARD,Gateway D,Bank D,West,FAILED,INSUFFICIENT_FUNDS,1,2026-03-10 07:30:35,2026-03-10 10:13:35,RETRY_PAYMENT,RECOVERED,True,41688.47
TXN004252,CUST00866,8431.26,INR,CARD,Gateway D,Bank E,East,FAILED,AMBIGUOUS,2,2026-01-08 13:53:01,2026-01-08 16:41:01,ESCALATE,NOT_RECOVERED,False,0
TXN004253,CUST00609,23761.42,INR,NETBANKING,Gateway B,Bank A,East,SUCCESS,,1,2026-01-07 01:54:23,2026-01-07 02:05:23,NONE,ALREADY_SUCCESSFUL,False,0
TXN004254,CUST00835,13568.36,INR,CARD,Gateway D,Bank E,East,SUCCESS,,1,2026-08-25 00:59:22,2026-08-25 03:32:22,NONE,ALREADY_SUCCESSFUL,False,0
TXN004255,CUST00836,23930.75,INR,WALLET,Gateway A,Bank A,West,SUCCESS,,1,2026-08-12 04:09:36,2026-08-12 06:01:36,NONE,ALREADY_SUCCESSFUL,False,0
TXN004256,CUST00266,15619.76,INR,NETBANKING,Gateway A,Bank B,West,ABANDONED,ABANDONED_CHECKOUT,1,2026-02-02 03:56:07,2026-02-02 06:54:07,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN004257,CUST00857,1294.57,INR,WALLET,Gateway D,Bank A,North,SUCCESS,,1,2025-09-02 18:51:51,2025-09-02 20:43:51,NONE,ALREADY_SUCCESSFUL,False,0
TXN004258,CUST00180,38859.05,INR,CARD,Gateway A,Bank B,East,FAILED,REPEATED_FAILURE,6,2025-10-27 07:04:28,2025-10-27 08:55:28,ESCALATE,NOT_RECOVERED,False,0
TXN004259,CUST00661,24999.11,INR,CARD,Gateway A,Bank C,South,SUCCESS,,1,2025-10-24 00:20:48,2025-10-24 01:35:48,NONE,ALREADY_SUCCESSFUL,False,0
TXN004260,CUST00126,10685.12,INR,CARD,Gateway D,Bank B,North,ABANDONED,ABANDONED_CHECKOUT,2,2025-10-06 19:00:09,2025-10-06 21:04:09,SEND_PAYMENT_LINK,RECOVERED,True,10685.12
TXN004261,CUST00480,16459.29,INR,NETBANKING,Gateway D,Bank A,South,FAILED,TEMPORARY_DECLINE,1,2026-05-08 06:37:10,2026-05-08 08:49:10,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN004262,CUST00873,38436.02,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,1,2026-07-28 21:48:01,2026-07-28 23:01:01,ALTERNATE_METHOD,RECOVERED,True,38436.02
TXN004263,CUST00915,5036.01,INR,UPI,Gateway B,Bank B,West,FAILED,INSUFFICIENT_FUNDS,2,2026-05-27 10:43:26,2026-05-27 13:07:26,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN004264,CUST00882,28179.79,INR,NETBANKING,Gateway A,Bank C,West,SUCCESS,,1,2026-05-04 13:04:21,2026-05-04 15:01:21,NONE,ALREADY_SUCCESSFUL,False,0
TXN004265,CUST00573,42977.04,INR,UPI,Gateway D,Bank B,West,SUCCESS,,1,2025-08-26 12:24:20,2025-08-26 13:31:20,NONE,ALREADY_SUCCESSFUL,False,0
TXN004266,CUST00052,8356.77,INR,CARD,Gateway D,Bank E,East,ABANDONED,ABANDONED_CHECKOUT,1,2026-06-14 09:21:35,2026-06-14 10:16:35,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN004267,CUST00946,36665.91,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,2,2026-04-04 15:04:20,2026-04-04 17:16:20,ALTERNATE_METHOD,RECOVERED,True,36665.91
TXN004268,CUST00233,20569.55,INR,UPI,Gateway B,Bank A,North,SUCCESS,,1,2026-04-06 15:23:18,2026-04-06 15:46:18,NONE,ALREADY_SUCCESSFUL,False,0
TXN004269,CUST00353,45921.14,INR,WALLET,Gateway A,Bank A,West,SUCCESS,,1,2025-12-09 11:56:25,2025-12-09 13:03:25,NONE,ALREADY_SUCCESSFUL,False,0
TXN004270,CUST00118,32307.86,INR,CARD,Gateway B,Bank B,South,FAILED,TEMPORARY_DECLINE,2,2026-03-05 05:38:53,2026-03-05 06:34:53,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN004271,CUST00154,21323.02,INR,CARD,Gateway B,Bank D,North,SUCCESS,,1,2025-10-05 14:39:08,2025-10-05 15:25:08,NONE,ALREADY_SUCCESSFUL,False,0
TXN004272,CUST00388,34479.07,INR,CARD,Gateway C,Bank A,South,SUCCESS,,1,2026-01-14 04:06:06,2026-01-14 04:40:06,NONE,ALREADY_SUCCESSFUL,False,0
TXN004273,CUST00340,40032.48,INR,WALLET,Gateway D,Bank A,East,SUCCESS,,1,2026-07-31 16:39:21,2026-07-31 19:00:21,NONE,ALREADY_SUCCESSFUL,False,0
TXN004274,CUST00416,32217.36,INR,NETBANKING,Gateway A,Bank B,North,FAILED,INSUFFICIENT_FUNDS,2,2026-01-14 03:56:10,2026-01-14 05:40:10,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN004275,CUST00338,33649.98,INR,NETBANKING,Gateway A,Bank D,West,FAILED,TEMPORARY_DECLINE,1,2025-12-18 16:28:12,2025-12-18 17:13:12,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN004276,CUST00761,20626.39,INR,CARD,Gateway A,Bank B,West,SUCCESS,,1,2026-06-15 08:26:14,2026-06-15 10:28:14,NONE,ALREADY_SUCCESSFUL,False,0
TXN004277,CUST00537,8312.82,INR,NETBANKING,Gateway B,Bank D,North,SUCCESS,,1,2026-07-18 20:56:37,2026-07-18 22:39:37,NONE,ALREADY_SUCCESSFUL,False,0
TXN004278,CUST00841,40589.92,INR,NETBANKING,Gateway D,Bank E,West,FAILED,AMBIGUOUS,2,2025-11-25 09:30:56,2025-11-25 10:28:56,ESCALATE,NOT_RECOVERED,False,0
TXN004279,CUST00783,24517.93,INR,CARD,Gateway B,Bank B,North,FAILED,REPEATED_FAILURE,4,2025-10-04 14:33:35,2025-10-04 16:31:35,ESCALATE,NOT_RECOVERED,False,0
TXN004280,CUST00682,12185.59,INR,WALLET,Gateway A,Bank C,West,SUCCESS,,1,2025-10-31 02:05:15,2025-10-31 03:10:15,NONE,ALREADY_SUCCESSFUL,False,0
TXN004281,CUST00795,37762.28,INR,NETBANKING,Gateway A,Bank E,East,SUCCESS,,1,2026-03-18 09:53:09,2026-03-18 11:38:09,NONE,ALREADY_SUCCESSFUL,False,0
TXN004282,CUST00189,44353.86,INR,NETBANKING,Gateway C,Bank A,North,FAILED,REPEATED_FAILURE,5,2025-11-22 19:11:01,2025-11-22 19:36:01,ESCALATE,NOT_RECOVERED,False,0
TXN004283,CUST00226,21611.06,INR,WALLET,Gateway D,Bank C,South,SUCCESS,,1,2025-11-09 05:29:47,2025-11-09 06:34:47,NONE,ALREADY_SUCCESSFUL,False,0
TXN004284,CUST00404,33355.37,INR,NETBANKING,Gateway B,Bank C,East,FAILED,TEMPORARY_DECLINE,2,2026-05-19 11:07:36,2026-05-19 13:53:36,RETRY_PAYMENT,RECOVERED,True,33355.37
TXN004285,CUST00390,8607.61,INR,WALLET,Gateway D,Bank B,East,SUCCESS,,1,2025-12-06 06:26:27,2025-12-06 07:46:27,NONE,ALREADY_SUCCESSFUL,False,0
TXN004286,CUST00032,35863.37,INR,UPI,Gateway C,Bank A,West,FAILED,TEMPORARY_DECLINE,1,2026-05-28 04:32:24,2026-05-28 05:48:24,RETRY_PAYMENT,RECOVERED,True,35863.37
TXN004287,CUST00617,34826.18,INR,UPI,Gateway C,Bank D,South,SUCCESS,,1,2026-08-21 03:23:30,2026-08-21 05:13:30,NONE,ALREADY_SUCCESSFUL,False,0
TXN004288,CUST00379,24225.55,INR,CARD,Gateway D,Bank C,East,SUCCESS,,1,2026-05-28 22:27:38,2026-05-28 23:05:38,NONE,ALREADY_SUCCESSFUL,False,0
TXN004289,CUST00796,21329.87,INR,WALLET,Gateway A,Bank A,North,SUCCESS,,1,2026-05-23 11:14:23,2026-05-23 12:08:23,NONE,ALREADY_SUCCESSFUL,False,0
TXN004290,CUST00744,34255.64,INR,WALLET,Gateway D,Bank D,North,FAILED,INSUFFICIENT_FUNDS,1,2026-06-14 05:48:48,2026-06-14 08:35:48,RETRY_PAYMENT,RECOVERED,True,34255.64
TXN004291,CUST00573,2434.3,INR,CARD,Gateway A,Bank C,North,SUCCESS,,1,2026-07-13 04:34:12,2026-07-13 04:38:12,NONE,ALREADY_SUCCESSFUL,False,0
TXN004292,CUST00788,43502.17,INR,NETBANKING,Gateway D,Bank C,West,SUCCESS,,1,2026-04-23 11:41:52,2026-04-23 12:04:52,NONE,ALREADY_SUCCESSFUL,False,0
TXN004293,CUST00197,11290.41,INR,UPI,Gateway A,Bank E,North,SUCCESS,,1,2025-08-31 16:25:23,2025-08-31 18:19:23,NONE,ALREADY_SUCCESSFUL,False,0
TXN004294,CUST00570,46054.83,INR,UPI,Gateway B,Bank B,South,FAILED,TEMPORARY_DECLINE,2,2026-06-01 07:14:03,2026-06-01 08:56:03,RETRY_PAYMENT,RECOVERED,True,46054.83
TXN004295,CUST00404,19527.04,INR,NETBANKING,Gateway B,Bank A,South,SUCCESS,,1,2025-08-27 15:22:05,2025-08-27 16:56:05,NONE,ALREADY_SUCCESSFUL,False,0
TXN004296,CUST00938,24145.8,INR,WALLET,Gateway A,Bank E,East,FAILED,TEMPORARY_DECLINE,1,2026-07-02 20:31:38,2026-07-02 22:24:38,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN004297,CUST00236,23344.66,INR,CARD,Gateway A,Bank E,South,ABANDONED,ABANDONED_CHECKOUT,2,2026-07-11 19:40:55,2026-07-11 20:17:55,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN004298,CUST00133,48925.54,INR,WALLET,Gateway B,Bank B,West,SUCCESS,,1,2026-05-21 18:23:47,2026-05-21 19:19:47,NONE,ALREADY_SUCCESSFUL,False,0
TXN004299,CUST00728,36665.68,INR,UPI,Gateway C,Bank A,South,FAILED,GATEWAY_FAILURE,1,2025-09-23 02:22:52,2025-09-23 04:20:52,ALTERNATE_METHOD,RECOVERED,True,36665.68
TXN004300,CUST00379,20377.13,INR,NETBANKING,Gateway A,Bank B,North,FAILED,AMBIGUOUS,2,2026-03-31 21:43:41,2026-03-31 23:45:41,ESCALATE,NOT_RECOVERED,False,0
TXN004301,CUST00375,36414.51,INR,CARD,Gateway C,Bank B,North,SUCCESS,,1,2026-06-12 05:36:12,2026-06-12 07:54:12,NONE,ALREADY_SUCCESSFUL,False,0
TXN004302,CUST00929,26836.78,INR,WALLET,Gateway C,Bank D,North,ABANDONED,ABANDONED_CHECKOUT,2,2026-03-02 15:29:56,2026-03-02 16:33:56,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN004303,CUST00324,28317.88,INR,NETBANKING,Gateway B,Bank A,North,SUCCESS,,1,2025-09-14 00:13:56,2025-09-14 02:25:56,NONE,ALREADY_SUCCESSFUL,False,0
TXN004304,CUST00044,32441.0,INR,NETBANKING,Gateway A,Bank A,South,SUCCESS,,1,2026-08-12 18:19:15,2026-08-12 19:40:15,NONE,ALREADY_SUCCESSFUL,False,0
